w3|flat|green sea|#16a085|1|
w3|flat|nephritis|#27ae60|1|
w3|flat|belize hole|#2980b9|1|
w3|flat|wisteria|#8e44ad|1|
w3|flat|midnight blue|#2c3e50|1|
w3|flat|sun flower|#f1c40f|1|
w3|flat|carrot|#e67e22|1|
w3|flat|alizarin|#e74c3c|1|
w3|flat|clouds|#ecf0f1|1|
w3|flat|concrete|#95a5a6|1|
w3|flat|orange|#f39c12|1|
w3|flat|pumpkin|#d35400|1|
w3|flat|pomegranate|#c0392b|1|
w3|flat|silver|#bdc3c7|1|
w3|flat|asbestos|#7f8c8d|1|
w3|food|apple|#76cd26|1|
w3|food|aspargus|#77ab56|1|
w3|food|apricot|#ffb16d|1|
w3|food|aubergine|#3d0734|1|
w3|food|avocado|#87a922|1|
w3|food|banana|#fafe4b|1|
w3|food|butter|#ffff81|1|
w3|food|blueberry|#464196|1|
w3|food|carrot|#e67e22|1|
w3|food|cherry|#cf0234|1|
w3|food|chocolate|#411900|1|
w3|food|cranberry|#9e003a|1|
w3|food|coffee|#a6814c|1|
w3|food|egg|#fffcc4|1|
w3|food|grape|#6c3461|1|
w3|food|kiwi|#8ee53f|1|
w3|food|lemon|#fdff52|1|
w3|food|lime|#bffe28|1|
w3|food|mango|#ffa62b|1|
w3|food|mushroom|#ba9e88|1|
w3|food|mustard|#ceb301|1|
w3|food|mint|#c0fa8b|1|
w3|food|olive|#6e750e|1|
w3|food|orange|#f97306|1|
w3|food|pea|#a4bf20|1|
w3|food|peach|#ffb07c|1|
w3|food|pear|#cbf85f|1|
w3|food|pistachio|#c0fa8b|1|
w3|food|plum|#3f012c|1|
w3|food|pomegranate|#c0392b|1|
w3|food|pumpkin|#d35400|1|
w3|food|raspberry|#b00149|1|
w3|food|saffron|#feb209|1|
w3|food|salmon|#ff796c|1|
w3|food|spearmint|#1ef876|1|
w3|food|squash|#f2ab15|1|
w3|food|strawberry|#fb2943|1|
w3|food|tomato|#ec2d01|1|
w3|food|wheat|#fbdd7e|1|
w3|food|wine|#80013f|1|
w3|highway|brown|#633517|1|
w3|highway|red|#a6001a|1|
w3|highway|orange|#e06000|1|
w3|highway|schoolbus|#ee9600|1|
w3|highway|yellow|#ffab00|1|
w3|highway|green|#004d33|1|
w3|highway|blue|#00477e|1|
w3|ios|dark blue|#5856d6|1|
w3|ios|deep blue|#007AFF|1|
w3|ios|blue|#34AADC|1|
w3|ios|light blue|#5AC8FA|1|
w3|ios|green|#4cd964|1|
w3|ios|pink|#ff2d55|1|
w3|ios|red|#ff3b30|1|
w3|ios|orange|#ff9500|1|
w3|ios|yellow|#ffcc00|1|
w3|ios|grey|#8e8e93|1|
w3|ios|light grey|#ceced2|1|
w3|ios|background|#efeff4|1|
w3|metro|light green|#99b433|1|
w3|metro|green|#00a300|1|
w3|metro|dark green|#1e7145|1|
w3|metro|magenta|#ff0097|1|
w3|metro|light purple|#9f00a7|1|
w3|metro|purple|#7e3878|1|
w3|metro|dark purple|#603cba|1|
w3|metro|darken|#1d1d1d|1|
w3|metro|teal|#00aba9|1|
w3|metro|light blue|#eff4ff|1|
w3|metro|blue|#2d89ef|1|
w3|metro|dark blue|#2b5797|1|
w3|metro|yellow|#ffc40d|1|
w3|metro|orange|#e3a21a|1|
w3|metro|dark orange|#da532c|1|
w3|metro|red|#ee1111|1|
w3|metro|dark red|#b91d47|1|
w3|safety|red|#bd1e24|1|
w3|safety|orange|#e97600|1|
w3|safety|yellow|#f6c700|1|
w3|safety|green|#007256|1|
w3|safety|blue|#0067a7|1|
w3|safety|purple|#964f8e|1|
w3|signal|yellow|#f7ba0b|1|
w3|signal|orange|#d4652f|1|
w3|signal|red|#a02128|1|
w3|signal|violet|#904684|1|
w3|signal|blue|#154889|1|
w3|signal|green|#317f43|1|
w3|signal|grey|#9b9b9b|1|
w3|signal|brown|#7b5141|1|
w3|signal|white|#f4f4f4|1|
w3|signal|black|#282828|1|
w3|vivid|pink|#ffb5bA|1|
w3|vivid|red|#be0032|1|
w3|vivid|orange|#f38400|1|
w3|vivid|yellow|#f3c300|1|
w3|vivid|green|#008856|1|
w3|vivid|blue|#00a1c2|1|
w3|vivid|black|#000000|1|
w3|vivid|white|#ffffff|1|
w3|vivid|purple|#9a4eae|1|
w3|vivid|yellowish pink|#ffb7a5|1|
w3|vivid|reddish orange|#e25822|1|
w3|vivid|orange yellow|#f6a600|1|
w3|vivid|greenish yellow|#dcd300|1|
w3|vivid|yellow green|#8db600|1|
w3|vivid|yellowish green|#27a64c|1|
w3|vivid|bluish green|#008882|1|
w3|vivid|greenish blue|#0085a1|1|
w3|vivid|purplish blue|#30267a|1|
w3|vivid|reddish purple|#870074|1|
w3|vivid|purplish red|#ce4676|1|
w3|win8|lime|#a4c400|1|
w3|win8|green|#60a917|1|
w3|win8|emerald|#008a00|1|
w3|win8|teal|#00aba9|1|
w3|win8|cyan|#1ba1e2|1|
w3|win8|blue|#3e65ff|1|
w3|win8|cobalt|#0050ef|1|
w3|win8|indigo|#6a00ff|1|
w3|win8|violet|#aa00ff|1|
w3|win8|pink|#f472d0|1|
w3|win8|magenta|#d80073|1|
w3|win8|crimson|#a20025|1|
w3|win8|red|#e51400|1|
w3|win8|orange|#fa6800|1|
w3|win8|amber|#f0a30a|1|
w3|win8|yellow|#e3c800|1|
w3|win8|brown|#825a2c|1|
w3|win8|olive|#6d8764|1|
w3|win8|steel|#647687|1|
w3|win8|mauve|#76608a|1|
w3|win8|taupe|#87794e|1|
w3|win8|sienna|#a0522d|1|
w3|colors|amber|#ffc107|1|
w3|colors|aqua|#00ffff|1|
w3|colors|blue|#2196F3|1|
w3|colors|light blue|#87CEEB|1|
w3|colors|brown|#795548|1|
w3|colors|cyan|#00bcd4|1|
w3|colors|blue grey|#607d8b|1|
w3|colors|green|#4CAF50|1|
w3|colors|light green|#8bc34a|1|
w3|colors|indigo|#3f51b5|1|
w3|colors|khaki|#f0e68c|1|
w3|colors|lime|#cddc39|1|
w3|colors|orange|#ff9800|1|
w3|colors|deep orange|#ff5722|1|
w3|colors|pink|#e91e63|1|
w3|colors|purple|#9c27b0|1|
w3|colors|deep purple|#673ab7|1|
w3|colors|red|#f44336|1|
w3|colors|sand|#fdf5e6|1|
w3|colors|teal|#009688|1|
w3|colors|yellow|#ffeb3b|1|
w3|colors|white|#ffffff|1|
w3|colors|black|#000000|1|
w3|colors|grey|#9e9e9e|1|
w3|colors|gray|#9e9e9e|1|
w3|colors|light grey|#f1f1f1|1|
w3|colors|dark grey|#616161|1|
w3|colors|pale red|#ffdddd|1|
w3|colors|pale green|#ddffdd|1|
w3|colors|pale yellow|#ffffcc|1|
w3|colors|pale blue|#ddffff|1|
